483, 0.194052 0.132701 0.202032 0.243611 0.227717;
484, 0.194009 0.132672 0.202107 0.243689 0.227633;
485, 0.193974 0.132645 0.202183 0.243759 0.22755;
486, 0.193949 0.132618 0.202255 0.243823 0.227468;
487, 0.193939 0.13259 0.202319 0.243884 0.227384;
488, 0.193942 0.132561 0.202384 0.24394 0.227297;
489, 0.193953 0.132531 0.202454 0.24399 0.227203;
490, 0.19397 0.1325 0.202526 0.244036 0.227102;
491, 0.193991 0.132471 0.202598 0.244079 0.226997;
492, 0.194056 0.132443 0.202751 0.244055 0.226889;
493, 0.194123 0.132411 0.202906 0.244028 0.226727;
494, 0.19419 0.132382 0.203074 0.243993 0.226561;
495, 0.194256 0.132352 0.203251 0.243952 0.226391;
496, 0.194326 0.132324 0.203427 0.243908 0.226217;
497, 0.194398 0.132297 0.203603 0.243862 0.226042;
498, 0.194461 0.13227 0.203792 0.243814 0.225867;
499, 0.194691 0.132243 0.203979 0.243615 0.225691;
500, 0.194926 0.132297 0.204182 0.243412 0.225418;
501, 0.195153 0.132335 0.204409 0.243208 0.225144;
502, 0.195342 0.132356 0.20468 0.243008 0.224874;
503, 0.195489 0.132362 0.204993 0.242812 0.224608;
504, 0.1956 0.132358 0.205335 0.24262 0.224348;
505, 0.195758 0.13235 0.205736 0.24231 0.224095;
506, 0.195897 0.132396 0.206137 0.241999 0.2238;
507, 0.196064 0.132461 0.206435 0.241706 0.223505;
508, 0.196223 0.13258 0.206729 0.24141 0.223215;
509, 0.196382 0.132716 0.207016 0.241111 0.222922;
510, 0.196543 0.132865 0.207295 0.240812 0.222626;
511, 0.196706 0.13302 0.207564 0.240515 0.222331;
512, 0.196879 0.133172 0.207812 0.240222 0.222043;
513, 0.197071 0.133319 0.208039 0.239934 0.221768;
514, 0.197282 0.133452 0.208258 0.239651 0.221504;
515, 0.197515 0.133564 0.208466 0.239373 0.221245;
516, 0.197764 0.133656 0.208659 0.239099 0.220991;
517, 0.198034 0.133737 0.208815 0.238828 0.220742;
518, 0.198336 0.133824 0.208909 0.238565 0.220499;
519, 0.198671 0.133926 0.208942 0.23831 0.220264;
520, 0.199022 0.134042 0.208957 0.23806 0.220034;
521, 0.199374 0.134156 0.208984 0.237814 0.219805;
522, 0.199732 0.134254 0.209018 0.237575 0.219575;
523, 0.2001 0.134329 0.209057 0.237346 0.219345;
524, 0.200483 0.134382 0.209094 0.237123 0.219115;
525, 0.200885 0.13442 0.209134 0.236901 0.21888;
526, 0.201308 0.134444 0.209163 0.236681 0.218637;
527, 0.201751 0.134458 0.209172 0.236463 0.21839;
528, 0.202206 0.13447 0.209161 0.23625 0.218143;
529, 0.202661 0.134484 0.209135 0.236042 0.217898;
530, 0.203111 0.134503 0.209103 0.23584 0.217658;
531, 0.203556 0.134523 0.209073 0.235644 0.217422;
532, 0.20401 0.134538 0.209046 0.235452 0.217189;
533, 0.204484 0.134536 0.209015 0.235264 0.216956;
534, 0.204976 0.134515 0.208975 0.235078 0.216723;
535, 0.205472 0.134479 0.208936 0.234891 0.216491;
536, 0.205969 0.134437 0.208893 0.234702 0.216264;
537, 0.206462 0.134395 0.208848 0.234512 0.21604;
538, 0.206946 0.134357 0.208804 0.234322 0.215821;
539, 0.207409 0.134323 0.208775 0.234132 0.215605;
540, 0.207838 0.134294 0.208768 0.233945 0.215391;
541, 0.208247 0.13427 0.208762 0.233766 0.215179;
542, 0.208663 0.134252 0.208749 0.233588 0.214973;
543, 0.209095 0.134229 0.208733 0.233404 0.214771;
544, 0.209543 0.134199 0.208713 0.233212 0.21457;
545, 0.210001 0.134165 0.208693 0.233013 0.214368;
546, 0.210471 0.134128 0.208669 0.23281 0.214165;
547, 0.210937 0.134091 0.208644 0.232607 0.213961;
548, 0.211389 0.134056 0.208652 0.232396 0.213755;
549, 0.211831 0.134024 0.208685 0.23218 0.213539;
550, 0.21227 0.133992 0.208731 0.231963 0.213313;
551, 0.212717 0.133956 0.208775 0.23175 0.21308;
552, 0.213172 0.133914 0.208818 0.23154 0.212844;
553, 0.213631 0.133862 0.208866 0.231331 0.212607;
554, 0.214046 0.133803 0.208927 0.231124 0.21237;
555, 0.21447 0.133768 0.208993 0.230914 0.212134;
556, 0.214895 0.133721 0.209067 0.230702 0.211902;
557, 0.215313 0.133662 0.209141 0.230493 0.211674;
558, 0.215728 0.133599 0.209208 0.230291 0.211453;
559, 0.216132 0.133534 0.209274 0.230095 0.211239;
560, 0.216527 0.133468 0.209338 0.229904 0.211031;
561, 0.216917 0.133404 0.209404 0.229714 0.210827;
562, 0.217303 0.133341 0.209473 0.229523 0.210623;
563, 0.217697 0.13328 0.209531 0.229329 0.210421;
564, 0.218104 0.133223 0.209569 0.229136 0.21022;
565, 0.218509 0.133169 0.209585 0.228948 0.210022;
566, 0.2189 0.133127 0.209573 0.228762 0.209831;
567, 0.219265 0.133113 0.209537 0.228577 0.209651;
568, 0.219603 0.133142 0.20951 0.228378 0.209479;
569, 0.219922 0.133206 0.209477 0.228172 0.209303;
570, 0.22024 0.133309 0.209433 0.227958 0.20912;
571, 0.220563 0.133437 0.209374 0.227737 0.208931;
572, 0.220916 0.13359 0.209311 0.227514 0.208736;
573, 0.221293 0.133725 0.209248 0.227285 0.208534;
574, 0.221685 0.133849 0.209184 0.227052 0.208325;
575, 0.22208 0.133967 0.209128 0.226816 0.208112;
576, 0.222472 0.134081 0.209079 0.22658 0.207896;
577, 0.222854 0.134192 0.20905 0.226347 0.207677;
578, 0.223214 0.134293 0.209057 0.226116 0.207456;
579, 0.223548 0.134384 0.209097 0.225889 0.207229;
580, 0.223874 0.134465 0.209148 0.225666 0.207001;
581, 0.22421 0.134539 0.209199 0.225444 0.206774;
582, 0.224547 0.134601 0.209261 0.225223 0.206546;
583, 0.22488 0.134652 0.209341 0.225002 0.206318;
584, 0.225217 0.134688 0.209422 0.224784 0.206089;
585, 0.225551 0.134714 0.209498 0.224569 0.205864;
586, 0.225872 0.134738 0.209575 0.224358 0.205643;
587, 0.22618 0.134767 0.209644 0.224153 0.205429;
588, 0.226469 0.134804 0.209711 0.223956 0.205219;
589, 0.226736 0.134849 0.209776 0.22377 0.205015;
590, 0.226979 0.134899 0.209849 0.223593 0.204819;
591, 0.227219 0.134951 0.209927 0.223415 0.20463;
592, 0.227482 0.134994 0.209996 0.223232 0.204445;
593, 0.227782 0.135026 0.210045 0.223037 0.204264;
594, 0.228105 0.13505 0.21008 0.222836 0.204086;
595, 0.228447 0.135068 0.210091 0.222635 0.20391;
596, 0.228804 0.135084 0.210075 0.222437 0.203743;
597, 0.229173 0.135099 0.210046 0.222242 0.203585;
598, 0.229546 0.135106 0.210019 0.222047 0.203434;
599, 0.229923 0.135101 0.209993 0.221853 0.203287;
600, 0.230302 0.135088 0.20997 0.221657 0.203143;
601, 0.230721 0.135072 0.209902 0.221462 0.203;
602, 0.231131 0.135058 0.209835 0.221267 0.202858;
603, 0.231695 0.135047 0.209718 0.221022 0.202719;
604, 0.232233 0.135039 0.209601 0.220783 0.202526;
605, 0.23276 0.135043 0.209479 0.220551 0.202339;
606, 0.233278 0.135053 0.209356 0.22032 0.202158;
607, 0.233803 0.135067 0.209231 0.22009 0.201979;
608, 0.23435 0.135079 0.209101 0.219858 0.201797;
609, 0.234921 0.135083 0.208964 0.219624 0.201608;
610, 0.235509 0.135077 0.208831 0.219385 0.201415;
611, 0.236112 0.135061 0.208694 0.219143 0.201214;
612, 0.236719 0.135041 0.208561 0.218899 0.201009;
613, 0.237323 0.13502 0.208433 0.218654 0.200801;
614, 0.237919 0.135 0.208311 0.21841 0.20059;
615, 0.238508 0.134983 0.208192 0.218167 0.200378;
616, 0.239094 0.134969 0.208071 0.217925 0.200165;
617, 0.239682 0.134958 0.207947 0.217683 0.199952;
618, 0.240279 0.134948 0.207822 0.21744 0.19974;
619, 0.240882 0.134931 0.207702 0.217194 0.199529;
620, 0.241479 0.134904 0.207597 0.216947 0.199318;
621, 0.242067 0.134871 0.207516 0.216698 0.199106;
622, 0.242621 0.134824 0.20747 0.216449 0.198895;
623, 0.243138 0.134774 0.207451 0.216203 0.198687;
624, 0.243615 0.134725 0.207454 0.21596 0.198484;
625, 0.244054 0.134682 0.20748 0.215722 0.198288;
626, 0.24431 0.134644 0.207533 0.215552 0.1981;
627, 0.244543 0.134646 0.207605 0.215381 0.197959;
628, 0.244775 0.134651 0.207693 0.215205 0.19782;
629, 0.245025 0.134651 0.207791 0.215019 0.197677;
630, 0.245296 0.134637 0.207897 0.214825 0.197529;
631, 0.245585 0.134607 0.208005 0.214628 0.197374;
632, 0.245883 0.134566 0.208111 0.214432 0.197216;
633, 0.246179 0.134518 0.208219 0.214239 0.197056;
634, 0.246468 0.134467 0.208332 0.214048 0.196896;
635, 0.246746 0.134416 0.208454 0.213856 0.196736;
636, 0.247004 0.134367 0.208593 0.213661 0.196577;
637, 0.247232 0.134327 0.208773 0.213454 0.196415;
638, 0.247456 0.134294 0.208955 0.213237 0.196248;
639, 0.247684 0.134275 0.209127 0.213017 0.196077;
640, 0.24793 0.134265 0.209269 0.212797 0.195907;
641, 0.2482 0.134264 0.209379 0.212582 0.195739;
642, 0.248498 0.134266 0.209463 0.212368 0.195574;
643, 0.248799 0.134261 0.209537 0.21216 0.19541;
644, 0.249097 0.134257 0.209605 0.211954 0.195248;
645, 0.249393 0.134256 0.209667 0.211752 0.195087;
646, 0.249686 0.134259 0.209712 0.211557 0.194929;
647, 0.249972 0.134266 0.209744 0.211371 0.194778;
648, 0.250206 0.134275 0.209802 0.211192 0.194638;
649, 0.250433 0.13429 0.209845 0.211017 0.19451;
650, 0.250653 0.134321 0.209878 0.210845 0.194385;
651, 0.250866 0.134365 0.209907 0.210677 0.194259;
652, 0.251079 0.134419 0.209929 0.210516 0.194132;
653, 0.251305 0.134476 0.209919 0.210348 0.194;
654, 0.251514 0.134568 0.209929 0.210186 0.193861;
655, 0.251716 0.134651 0.209954 0.210025 0.19372;
656, 0.251922 0.134726 0.209988 0.20986 0.193578;
657, 0.252142 0.134792 0.210022 0.209688 0.193438;
658, 0.252375 0.13485 0.210056 0.209511 0.193298;
659, 0.252615 0.1349 0.210089 0.209332 0.193158;
660, 0.252853 0.134946 0.210124 0.209155 0.193018;
661, 0.253084 0.134991 0.210163 0.20898 0.192877;
662, 0.253309 0.135036 0.210204 0.208809 0.192737;
663, 0.253536 0.13508 0.210238 0.208643 0.192598;
664, 0.253761 0.135123 0.210272 0.20848 0.19246;
665, 0.253981 0.135166 0.210312 0.208318 0.192322;
666, 0.254208 0.135209 0.210355 0.208149 0.192181;
667, 0.254446 0.135256 0.210396 0.207972 0.192032;
668, 0.254698 0.135311 0.210428 0.207789 0.191875;
669, 0.254967 0.135373 0.210431 0.207621 0.191713;
670, 0.25523 0.135425 0.210438 0.207455 0.191557;
671, 0.255485 0.13548 0.210449 0.207294 0.191398;
672, 0.255731 0.135536 0.210461 0.207137 0.191237;
673, 0.255972 0.135596 0.210468 0.206983 0.191075;
674, 0.256214 0.135661 0.21047 0.206828 0.190915;
675, 0.256457 0.13573 0.210473 0.206667 0.190758;
676, 0.256687 0.135799 0.210521 0.206498 0.190604;
677, 0.256917 0.135846 0.210585 0.206325 0.190448;
678, 0.257151 0.135882 0.210652 0.20615 0.190292;
679, 0.257391 0.13591 0.210717 0.205976 0.190137;
680, 0.257629 0.135929 0.210787 0.205803 0.189987;
681, 0.257863 0.135939 0.210859 0.205635 0.189842;
682, 0.258089 0.135938 0.210937 0.205472 0.189704;
683, 0.258309 0.135926 0.211022 0.205312 0.189576;
684, 0.258522 0.135903 0.211112 0.205153 0.189454;
685, 0.258729 0.135877 0.211208 0.204995 0.189337;
686, 0.258925 0.135848 0.211315 0.204838 0.189221;
687, 0.259102 0.135816 0.211439 0.204686 0.189105;
688, 0.259273 0.135784 0.211565 0.204538 0.18899;
689, 0.259429 0.13575 0.211697 0.204398 0.188873;
690, 0.259571 0.135721 0.211828 0.204265 0.188756;
691, 0.259691 0.135699 0.211962 0.204144 0.188638;
692, 0.259794 0.135681 0.212106 0.20403 0.188521;
693, 0.25989 0.135668 0.212244 0.203923 0.188402;
694, 0.259994 0.135661 0.212353 0.203826 0.188282;
695, 0.260114 0.135662 0.212433 0.203737 0.188164;
696, 0.260248 0.135669 0.212493 0.20365 0.188047;
697, 0.260384 0.135677 0.212552 0.203563 0.187931;
698, 0.260515 0.135682 0.212616 0.203474 0.187819;
699, 0.260613 0.135683 0.212686 0.203367 0.187712;
700, 0.260724 0.135726 0.21275 0.203258 0.187608;
701, 0.260848 0.135756 0.212805 0.203145 0.187511;
702, 0.260982 0.13578 0.212843 0.203027 0.187422;
703, 0.261123 0.135804 0.212869 0.202906 0.187343;
704, 0.261268 0.135829 0.212883 0.202788 0.187273;
705, 0.26141 0.135849 0.2129 0.202671 0.187212;
706, 0.26156 0.135863 0.212917 0.202555 0.187155;
707, 0.261724 0.135873 0.212934 0.202432 0.187096;
708, 0.261909 0.13588 0.212947 0.2023 0.187029;
709, 0.262107 0.135888 0.212955 0.202161 0.186956;
710, 0.262308 0.135896 0.212957 0.20202 0.186881;
711, 0.26252 0.135909 0.212951 0.20188 0.186805;
712, 0.262738 0.13592 0.212944 0.201743 0.186729;
713, 0.262964 0.135926 0.212931 0.201611 0.186649;
714, 0.263197 0.13593 0.21291 0.201485 0.186564;
715, 0.263477 0.135934 0.212865 0.201362 0.186474;
716, 0.263767 0.135923 0.212814 0.201243 0.186374;
717, 0.264068 0.135911 0.212759 0.201126 0.186265;
718, 0.264381 0.135897 0.212695 0.201007 0.186151;
719, 0.264712 0.135882 0.212619 0.200883 0.186035;
720, 0.265052 0.135865 0.212539 0.200755 0.185921;
721, 0.265388 0.135844 0.21246 0.200624 0.18581;
722, 0.265719 0.135825 0.212386 0.200492 0.185703;
723, 0.26604 0.135802 0.212316 0.200365 0.1856;
724, 0.266244 0.135779 0.21226 0.200275 0.185501;
725, 0.266423 0.135737 0.212244 0.200185 0.185485;
726, 0.26658 0.135696 0.212266 0.200092 0.185451;
727, 0.266718 0.135655 0.212319 0.199994 0.185406;
728, 0.266839 0.135616 0.212396 0.199891 0.185352;
729, 0.266947 0.13558 0.212487 0.199784 0.185295;
730, 0.266953 0.135546 0.212643 0.199683 0.185236;
731, 0.26695 0.135541 0.212829 0.199572 0.185181;
732, 0.266945 0.135531 0.213023 0.199458 0.185117;
733, 0.266939 0.135523 0.213214 0.199344 0.185051;
734, 0.266932 0.135518 0.213405 0.199232 0.184984;
735, 0.266927 0.135515 0.213595 0.199123 0.184916;
736, 0.266921 0.135512 0.213787 0.199019 0.184843;
737, 0.266914 0.135505 0.21398 0.198918 0.184768;
738, 0.266906 0.135496 0.214182 0.198816 0.184692;
739, 0.266901 0.135482 0.214393 0.19871 0.184615;
740, 0.266913 0.135461 0.214599 0.198599 0.184536;
741, 0.266958 0.135437 0.214785 0.198483 0.184453;
742, 0.267045 0.13541 0.214944 0.198363 0.184365;
743, 0.267159 0.135379 0.215088 0.198238 0.184269;
744, 0.267301 0.135347 0.215207 0.198111 0.184167;
745, 0.26747 0.135318 0.215292 0.197985 0.184062;
746, 0.267662 0.135295 0.215356 0.197856 0.183958;
747, 0.267872 0.135274 0.215401 0.197728 0.183852;
748, 0.268091 0.135253 0.215443 0.197602 0.183746;
749, 0.268309 0.135227 0.215498 0.197473 0.183638;
750, 0.268506 0.135193 0.215579 0.19736 0.183527;
751, 0.268698 0.135133 0.215663 0.197248 0.183422;
752, 0.268891 0.135074 0.215743 0.197134 0.183317;
753, 0.269089 0.135021 0.215816 0.197017 0.183211;
754, 0.269293 0.134975 0.215884 0.196897 0.183102;
755, 0.269495 0.134934 0.215957 0.196773 0.182993;
756, 0.269685 0.134893 0.216043 0.196649 0.182883;
757, 0.269861 0.134847 0.216138 0.196526 0.182775;
758, 0.270037 0.134801 0.216223 0.196403 0.182675;
759, 0.270211 0.134756 0.216292 0.196283 0.182581;
760, 0.270375 0.134718 0.216351 0.196168 0.182496;
761, 0.270525 0.134686 0.216411 0.196054 0.182421;
762, 0.270668 0.134661 0.216466 0.195938 0.182349;
763, 0.270823 0.134652 0.216507 0.195818 0.182276;
764, 0.270979 0.134654 0.216536 0.195694 0.182198;
765, 0.27114 0.134674 0.216555 0.195567 0.182117;
766, 0.271311 0.134704 0.216564 0.195436 0.182034;
767, 0.271493 0.134739 0.216556 0.195306 0.181951;
768, 0.271681 0.134778 0.216546 0.195177 0.181868;
769, 0.271876 0.134811 0.216536 0.195049 0.181784;
770, 0.272077 0.134839 0.216526 0.194921 0.1817;
771, 0.272282 0.134862 0.216523 0.194792 0.181613;
772, 0.272487 0.134878 0.216528 0.194661 0.181525;
773, 0.272694 0.134891 0.216543 0.19453 0.181433;
774, 0.272904 0.134897 0.216568 0.194398 0.181337;
775, 0.27312 0.134893 0.216604 0.194265 0.181237;
776, 0.273342 0.134878 0.216645 0.194135 0.181133;
777, 0.27357 0.134851 0.216687 0.194009 0.181027;
778, 0.273793 0.134814 0.216735 0.193891 0.18092;
779, 0.274012 0.134765 0.216786 0.193778 0.180816;
780, 0.274218 0.134713 0.216841 0.193666 0.180712;
781, 0.274416 0.134668 0.216891 0.193554 0.180606;
782, 0.274621 0.134639 0.216916 0.19344 0.180499;
783, 0.274838 0.134631 0.216918 0.193323 0.180392;
784, 0.275042 0.13464 0.216949 0.1932 0.180281;
785, 0.275229 0.134644 0.217013 0.193073 0.180165;
786, 0.275412 0.134642 0.217087 0.192944 0.180043;
787, 0.275602 0.13464 0.217155 0.192813 0.179917;
788, 0.275802 0.134642 0.21721 0.192681 0.179788;
789, 0.276007 0.13465 0.217253 0.192549 0.179658;
790, 0.27621 0.134663 0.21729 0.192414 0.179528;
791, 0.276416 0.134685 0.217327 0.192274 0.1794;
792, 0.276639 0.134713 0.217352 0.192127 0.17927;
793, 0.276886 0.134742 0.217362 0.191974 0.179139;
794, 0.277142 0.13477 0.217364 0.191817 0.179008;
795, 0.277406 0.134797 0.217366 0.191659 0.178879;
796, 0.277673 0.134815 0.217373 0.191501 0.178753;
797, 0.277928 0.134824 0.217396 0.191345 0.17863;
798, 0.278168 0.134823 0.217429 0.191194 0.178509;
799, 0.278393 0.134816 0.217462 0.191052 0.178393;
800, 0.278603 0.134808 0.21749 0.19092 0.178285;
801, 0.278798 0.134801 0.21751 0.190801 0.178186;
802, 0.278968 0.134796 0.217539 0.190692 0.178095;
803, 0.27911 0.13479 0.217588 0.19059 0.178011;
804, 0.279238 0.13478 0.217649 0.190489 0.177932;
805, 0.279352 0.134769 0.21772 0.190388 0.177855;
806, 0.279452 0.134759 0.217797 0.190291 0.177781;
807, 0.279542 0.134749 0.217868 0.1902 0.17771;
808, 0.279614 0.134748 0.21794 0.190115 0.177642;
809, 0.279729 0.134757 0.217998 0.190022 0.177574;
810, 0.279875 0.134751 0.21806 0.189921 0.177499;
811, 0.280044 0.134738 0.218131 0.189811 0.177407;
812, 0.28023 0.134718 0.218206 0.189699 0.177296;
813, 0.280419 0.134691 0.218289 0.18959 0.177175;
814, 0.280609 0.134655 0.218378 0.189484 0.177047;
815, 0.280802 0.134614 0.218467 0.189379 0.176915;
816, 0.280999 0.134575 0.218553 0.189271 0.176777;
817, 0.281207 0.134542 0.218625 0.18916 0.176636;
818, 0.281429 0.134516 0.218679 0.189048 0.176492;
819, 0.281656 0.134495 0.218724 0.188936 0.176349;
820, 0.281892 0.134477 0.218759 0.188827 0.176206;
821, 0.282135 0.13446 0.218785 0.188719 0.176063;
822, 0.282379 0.134442 0.218808 0.188613 0.175919;
823, 0.282616 0.134424 0.218833 0.188509 0.175776;
824, 0.282847 0.134409 0.218854 0.188407 0.175634;
825, 0.283074 0.134398 0.218871 0.188309 0.175492;
826, 0.283296 0.134394 0.218883 0.188215 0.175351;
827, 0.283511 0.134398 0.218893 0.188124 0.175209;
828, 0.283715 0.134405 0.218913 0.188033 0.175066;
829, 0.283899 0.134417 0.218957 0.187941 0.174922;
830, 0.28406 0.134426 0.219026 0.187849 0.174778;
831, 0.284201 0.134432 0.219116 0.187759 0.174633;
832, 0.284322 0.134434 0.219225 0.187674 0.174489;
833, 0.284426 0.134435 0.219345 0.187591 0.174344;
834, 0.284517 0.134437 0.219471 0.187511 0.1742;
835, 0.284595 0.134444 0.219604 0.18743 0.174057;
836, 0.284657 0.134456 0.219745 0.187349 0.173915;
837, 0.284703 0.134473 0.219899 0.187267 0.173775;
838, 0.284736 0.134495 0.220065 0.187187 0.173636;
839, 0.284756 0.134514 0.220242 0.187109 0.173498;
840, 0.284762 0.134532 0.220429 0.187035 0.173361;
841, 0.284756 0.134549 0.220623 0.186963 0.173225;
842, 0.284704 0.134568 0.220847 0.186905 0.17309;
843, 0.284649 0.134573 0.221079 0.186842 0.17297;
844, 0.284593 0.134581 0.221318 0.186773 0.172849;
845, 0.284536 0.13459 0.221564 0.186699 0.172726;
846, 0.284479 0.134599 0.221814 0.186621 0.172602;
847, 0.28443 0.13461 0.222058 0.186534 0.172477;
848, 0.284395 0.134631 0.222269 0.186449 0.172347;
849, 0.284382 0.134664 0.222435 0.186364 0.172223;
850, 0.284391 0.134716 0.222568 0.186278 0.172104;
851, 0.284423 0.134777 0.222677 0.186189 0.171986;
852, 0.284483 0.134844 0.222766 0.186095 0.171867;
853, 0.284577 0.134912 0.222832 0.185995 0.171744;
854, 0.284705 0.13498 0.222877 0.18589 0.171615;
855, 0.284865 0.135046 0.222903 0.185776 0.171483;
856, 0.28504 0.135109 0.222918 0.185657 0.171347;
857, 0.28523 0.135173 0.222918 0.185534 0.171212;
858, 0.28543 0.135238 0.222906 0.18541 0.17108;
859, 0.285642 0.135306 0.222874 0.185286 0.170948;
860, 0.285854 0.135382 0.222835 0.18516 0.170817;
861, 0.286069 0.135466 0.222795 0.185035 0.170685;
862, 0.286289 0.135549 0.222752 0.18491 0.170553;
863, 0.286512 0.135629 0.22271 0.184785 0.170421;
864, 0.286735 0.135704 0.222671 0.184662 0.170289;
865, 0.286958 0.135774 0.222636 0.184539 0.170158;
866, 0.287175 0.13584 0.222606 0.184419 0.170027;
867, 0.287384 0.135902 0.222584 0.1843 0.169898;
868, 0.28758 0.135962 0.222574 0.184184 0.16977;
869, 0.28776 0.136017 0.222581 0.184072 0.169644;
870, 0.287933 0.136065 0.222599 0.183962 0.169521;
871, 0.288144 0.136106 0.222619 0.183833 0.1694;
872, 0.288354 0.136142 0.222646 0.183705 0.169262;
873, 0.288569 0.13617 0.222666 0.183578 0.169124;
874, 0.288802 0.136197 0.222669 0.183454 0.168989;
875, 0.289041 0.136221 0.222681 0.183324 0.168855;
876, 0.289294 0.136239 0.222684 0.183191 0.168716;
877, 0.289549 0.136257 0.222688 0.183057 0.168574;
878, 0.289804 0.136276 0.222691 0.18292 0.16843;
879, 0.290066 0.136299 0.222689 0.182782 0.168285;
880, 0.290335 0.136325 0.222681 0.182641 0.168139;
881, 0.290613 0.136351 0.222668 0.182498 0.167992;
882, 0.290899 0.136375 0.222651 0.182354 0.167845;
883, 0.291188 0.136397 0.222634 0.182209 0.167698;
884, 0.291471 0.136417 0.222616 0.182064 0.167553;
885, 0.291736 0.136438 0.222609 0.181921 0.16741;
886, 0.291973 0.136462 0.222617 0.181781 0.167271;
887, 0.292185 0.136492 0.22264 0.181643 0.167137;
888, 0.292392 0.136526 0.222668 0.181507 0.167005;
889, 0.292594 0.136557 0.222701 0.181371 0.166876;
890, 0.292791 0.136586 0.222736 0.181237 0.166748;
891, 0.292984 0.136615 0.222775 0.181104 0.166621;
892, 0.293169 0.136643 0.222821 0.180974 0.166495;
893, 0.293348 0.136665 0.222874 0.180848 0.166371;
894, 0.293517 0.136679 0.222931 0.18073 0.16625;
895, 0.293686 0.136686 0.222983 0.180618 0.166135;
896, 0.293861 0.13669 0.22302 0.180512 0.166023;
897, 0.294041 0.136694 0.223052 0.180407 0.165913;
898, 0.294222 0.136699 0.223086 0.180302 0.165801;
899, 0.2944 0.136704 0.223125 0.180197 0.165686;
900, 0.294574 0.136708 0.223171 0.18009 0.16557;
901, 0.294741 0.136712 0.223224 0.179983 0.165453;
902, 0.294905 0.136717 0.22328 0.179875 0.165335;
903, 0.295072 0.136722 0.223336 0.179767 0.165218;
904, 0.295244 0.136726 0.223392 0.179658 0.165099;
905, 0.295377 0.136727 0.223477 0.179566 0.164979;
906, 0.295508 0.136715 0.223564 0.179474 0.164865;
907, 0.295636 0.136702 0.223653 0.179381 0.164752;
908, 0.295761 0.136688 0.223741 0.179285 0.164642;
909, 0.295885 0.136678 0.223825 0.179189 0.164535;
910, 0.296017 0.136669 0.223893 0.179094 0.164431;
911, 0.296162 0.136663 0.223939 0.179002 0.164332;
912, 0.296304 0.136662 0.223978 0.178912 0.164236;
913, 0.296384 0.136662 0.224107 0.178814 0.164143;
914, 0.296472 0.136647 0.224222 0.178717 0.164047;
915, 0.296558 0.136636 0.224333 0.178622 0.163953;
916, 0.296639 0.136629 0.224443 0.178528 0.163858;
917, 0.296705 0.136626 0.224554 0.178439 0.163764;
918, 0.296751 0.136632 0.224672 0.178354 0.163671;
919, 0.296776 0.136639 0.224801 0.178274 0.163583;
920, 0.296807 0.136651 0.22492 0.178194 0.163498;
921, 0.296837 0.136665 0.225036 0.178114 0.163415;
922, 0.296875 0.136682 0.225143 0.178035 0.163331;
923, 0.296926 0.136701 0.225241 0.177955 0.163246;
924, 0.296992 0.136721 0.225329 0.177877 0.163157;
925, 0.297072 0.136739 0.225407 0.177799 0.163063;
926, 0.297159 0.136757 0.225478 0.177725 0.162965;
927, 0.297247 0.136773 0.225548 0.177651 0.162865;
928, 0.297317 0.13679 0.225629 0.17758 0.162764;
929, 0.297372 0.13681 0.225712 0.177512 0.162663;
930, 0.297418 0.136838 0.225794 0.177446 0.162566;
931, 0.297466 0.136872 0.225879 0.177381 0.162469;
932, 0.297525 0.136904 0.22596 0.177314 0.16237;
933, 0.297598 0.136934 0.226033 0.177247 0.162267;
934, 0.297673 0.136962 0.226106 0.177183 0.16216;
935, 0.297703 0.136987 0.226148 0.177159 0.162052;
936, 0.297738 0.137025 0.226195 0.177133 0.161964;
937, 0.297789 0.137059 0.226235 0.177102 0.161875;
938, 0.297881 0.13709 0.226254 0.17706 0.161783;
939, 0.298002 0.137118 0.226259 0.177009 0.161688;
940, 0.298147 0.137142 0.226255 0.176949 0.161589;
941, 0.298292 0.137162 0.22625 0.17689 0.161486;
942, 0.298447 0.137184 0.226245 0.176824 0.161384;
943, 0.298611 0.137203 0.226238 0.176755 0.16128;
944, 0.298817 0.13722 0.226206 0.17668 0.161176;
945, 0.29904 0.137229 0.226168 0.176601 0.161068;
946, 0.29928 0.137233 0.22612 0.176519 0.160958;
947, 0.299532 0.137234 0.226063 0.176436 0.160848;
948, 0.299795 0.137233 0.225996 0.17635 0.160737;
949, 0.300072 0.137233 0.225913 0.176259 0.160626;
950, 0.300343 0.137246 0.225829 0.17618 0.16051;
951, 0.300613 0.137221 0.225742 0.176099 0.160427;
952, 0.300877 0.137204 0.225661 0.176016 0.160342;
953, 0.30113 0.13719 0.225595 0.175931 0.160256;
954, 0.301364 0.137176 0.225551 0.175846 0.160167;
955, 0.301595 0.137162 0.225506 0.175759 0.160077;
956, 0.301822 0.137153 0.225461 0.175672 0.159987;
957, 0.302043 0.13715 0.225417 0.175585 0.159895;
958, 0.302232 0.137153 0.225405 0.175497 0.159802;
959, 0.302407 0.137157 0.225401 0.17541 0.159709;
960, 0.302568 0.137168 0.225401 0.175324 0.159615;
961, 0.302715 0.137185 0.225406 0.175241 0.159522;
962, 0.302864 0.137209 0.225409 0.175158 0.159429;
963, 0.303022 0.137232 0.22541 0.175074 0.159337;
964, 0.30319 0.137249 0.225413 0.174989 0.159245;
